L_thumb,L_index,L_middle,L_ring,L_pinky,L_wrist,R_thumb,R_index,R_middle,R_ring,R_pinky,R_wrist,label
0.06511017421824822,1.0,0.9297139687918106,0.0,0.0,0.050245590175900134,0.0,1.0,1.0,0.0,0.0,0.010927027088842606,4
0.10697180588294586,0.07685489626277289,0.03366991548723289,0.0,0.0,0.037652213449642286,0.0,0.0,0.0,0.0,0.0,0.17885417177779428,1
0.11420478466288156,0.018232082508596398,0.0,0.08074250214938947,0.07034440078717202,0.06341469176814535,0.019226782764510814,0.0,0.1532431910150862,0.0,0.0,0.1250520156889413,1
0.0,0.9224862769175508,0.9138191859778616,0.10632603134666907,0.0,0.021032370462026828,0.0,0.8674805259547002,1.0,0.0,0.0,0.0,4
0.0,0.9483498296122418,0.0,0.0,0.0,0.09248379916427271,0.0,0.8944635203389737,0.1219643984968315,0.09175130591382735,0.0,0.14491486887863436,2
0.0,1.0,0.0,0.10731476659349815,0.0,0.0,0.0,1.0,0.09109253771816866,0.13960742850642893,0.16770105482914854,0.0,2
1.0,0.0,0.0,0.11324466608410633,0.04535807064278327,0.0,0.9542063183619339,0.0,0.17166359976359957,0.049613213930215894,0.13753327963057288,0.0,3
1.0,0.05186633070575952,0.0,0.05862448753327332,0.0,0.02115326959738631,1.0,0.0,0.08718935289939889,0.0,0.0,0.09482849252277226,3
0.024909758949099275,0.9090482601877854,0.0,0.0,0.0,0.07985434861028998,0.12301948923753336,1.0,0.11580712512577784,0.06527536092763203,0.1293529996047717,0.04217706653737091,2
0.9293761180605851,0.0695868062378959,0.07929342330224287,0.0,0.03539456035419253,0.0,1.0,0.0,0.167944933291989,0.11272123007659635,0.17419232384494804,0.0,3
0.06370440301660438,0.09123165602605823,0.0,0.0,0.0,0.10410444585388631,0.09448109414386757,0.04031337516084865,0.0,0.02413551345803086,0.0,0.0,1
0.0,0.0,0.03678645077172488,0.0,0.08491902893620504,0.04007917030708677,0.061952578294105776,0.03999231217751545,0.06894490250904001,0.03418883506969905,0.10343072863209091,0.0,1
0.10535147424849237,0.0,0.04740346569340825,0.0,0.0,0.0,0.12328816844129337,0.056504929130138604,0.0,0.0,0.07609866694013506,0.16552921257965253,1
1.0,1.0,0.9210732755675433,1.0,0.9192165985028629,0.0,0.9024573059070776,0.8315560878054535,0.9335630973012695,0.916386715351253,0.8959538236910776,0.15944749716061957,0
0.0,0.9618681306510353,0.015391521187444274,0.09535239015554242,0.019158769562651917,0.08257570253856819,0.0844652694289259,1.0,0.0,0.0068885894132572345,0.02704961625225949,0.04157189900556399,2
0.02983608131521595,0.0,0.0,0.0013430662337462485,0.0843468614526322,0.0,0.03303724516949208,0.0,0.0,0.11082264887648652,0.0,0.07227895412616814,1
0.9837753210474198,0.0,0.01793708198156438,0.0,0.07877343426337388,0.0,0.9847911953575952,0.05954467320531126,0.09717401814273674,0.026797829368176707,0.0,0.13691222650830154,3
0.03996876680974712,0.9098376207004715,0.9405559898090674,0.0,0.037224766485740274,0.02053550404778473,0.04718684711096957,0.9170402530334948,0.8210896804438301,0.0,0.17909460078762773,0.0,4
0.078884953050086,0.9988061260428938,0.048993714391879495,0.0,0.11547427083887488,0.0,0.13155548244248289,0.884447283658686,0.0,0.0,0.17438023517582102,0.05733011192422724,2
0.0,1.0,0.9350649416405393,0.08346491079840371,0.09146317775055829,0.0,0.0,0.9907014291126752,0.9231780644141725,0.14580107349236243,0.12332166040684633,0.0,4
0.03131686098902983,1.0,1.0,0.05507658362898507,0.08791170072681537,0.0,0.10341967166610577,1.0,1.0,0.15088202045878074,0.0455724353756862,0.16098657470501604,4
0.9516261228004745,0.025054980941114163,0.0,0.0,0.0,0.0,1.0,0.08972111232835228,0.05366567496771951,0.0,0.0,0.0,3
0.11590813500183342,0.07329301490621218,0.11736001893566933,0.0157433343791612,0.09464133549488676,0.030658644435740484,0.06207616873375871,0.07716635239094238,0.00707999308038082,0.0,0.0,0.029652856508790626,1
0.09354415803923194,0.0,0.0722447877626122,0.0,0.013924773472805213,0.10517852584796655,0.0,0.0,0.1600572535226048,0.16581122835736495,0.0,0.08106189581130802,1
0.0050733888137481364,0.11570780433734737,0.0,0.04354615681388477,0.0,0.0,0.0,0.13950704737567526,0.1309167596698561,0.0,0.0,0.0478472277246281,1
0.9142620899236629,0.023280354325401598,0.0,0.10406774193695656,0.06402964349003004,0.0,1.0,0.0,0.0,0.05188866123791139,0.0,0.0,3
0.004818655911390121,0.962385866345474,0.026968183141281465,0.0,0.0,0.11235672854040663,0.0,1.0,0.04456624806620704,0.059155315596896824,0.0,0.0,2
0.07855746778677464,0.9045611106662732,0.926412494649467,0.004661877627227667,0.11368281379914472,0.0,0.0,1.0,1.0,0.014169563706894067,0.13559150249805124,0.12530738581350526,4
0.0,0.008392980734343913,0.0,0.0,0.0,0.051647026130706014,0.10780644669698525,0.17926684061961584,0.0,0.10491289713550628,0.0,0.12367666773650826,1
0.03536161222173162,0.9357014955390957,1.0,0.0,0.09056921629753847,0.09194017587518713,0.0,0.8934728573861005,1.0,0.019996578289090405,0.0,0.0,4
0.07194841556798232,0.8837421759137956,0.0,0.0,0.022337188345377013,0.0,0.0,1.0,0.05951735962233501,0.09679873616896334,0.0,0.0,2
0.0,0.03186990458604766,0.05647780392670243,0.0,0.0,0.05273736833879389,0.12033010521710003,0.0,0.17850010608070033,0.0,0.0,0.10360027148995038,1
0.0,1.0,0.955480498936011,0.018906041448851052,0.0,0.0,0.08240378018571765,1.0,1.0,0.0,0.0,0.0,4
1.0,1.0,0.9519497355369793,1.0,0.9684058743677847,0.04171353419352397,0.9908524770706217,1.0,1.0,1.0,1.0,0.0797040404266704,0
0.06532085023288367,1.0,0.9577501281771013,0.0,0.038397921452052175,0.0,0.11814189716603041,0.9904695713256773,0.9515350054130097,0.0,0.08297912552703607,0.10467149683394883,4
0.9236288092170012,0.0,0.0,0.08930330279442264,0.09902751115799754,0.023932393266263535,1.0,0.0,0.0,0.013532344995171364,0.16489129309142447,0.15865344407634363,3
1.0,0.0,0.056020780314021607,0.0565187714423627,0.0,0.0717236396744178,0.8718614562347324,0.0,0.05458858781930637,0.09445450657391818,0.0,0.0,3
0.0,1.0,0.0,0.0,0.0,0.0,0.15850259469504568,1.0,0.0,0.0,0.0507775398754175,0.03179124195608768,2
0.9612025462023416,0.0,0.0,0.07622052042025593,0.0,0.0,1.0,0.0,0.007143768912130949,0.05886453595555935,0.0,0.009841495772293263,3
1.0,0.09329859389042586,0.03504983044601295,0.06130324000479778,0.0,0.023754924275741246,1.0,0.0,0.05090404372201468,0.0,0.0,0.0,3
0.0,0.8984956711753804,0.01660395711255308,0.07529070213406358,0.0,0.0,0.10130288684476146,1.0,0.0,0.0,0.13721657120647685,0.0,2
0.026985961275335035,0.06663879303530512,0.0,0.0,0.0,0.0,0.06924899910152904,0.0,0.050337253343626154,0.008311271087459382,0.0,0.15771225976077924,1
0.0,0.979740257845244,0.9928231866645476,0.0,0.022436391412970852,0.0,0.0,1.0,1.0,0.0,0.0,0.05766581244966845,4
0.0,0.9822180140675445,0.983076379769135,0.0,0.0,0.0,0.11613076099419428,1.0,0.9782114450030694,0.0,0.0,0.0,4
0.030083614334135728,0.9137466918026131,0.9609173498031685,0.0,0.03958163617844451,0.11567612195247573,0.0,1.0,1.0,0.12227258238756072,0.0,0.08716033924336708,4
0.0,0.0,0.091417465676322,0.0,0.0,0.07870768521927893,0.0,0.0,0.0,0.0,0.0,0.13597691297924552,1
0.0,0.0010068652355017665,0.049861461773006016,0.0,0.02145133707247812,0.0,0.0,0.1744605901326306,0.0,0.0,0.0,0.0944185245785874,1
1.0,1.0,0.9737088958144153,0.9928324187580366,1.0,0.11544946141237447,1.0,1.0,0.9397066990139146,0.835960847786275,1.0,0.1128631916001917,0
1.0,0.8949475086434637,0.9131397965884505,0.9297620091930987,0.9580118882622531,0.038934431931443775,1.0,1.0,1.0,1.0,1.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.10395004358346055,0.14301382405064056,1.0,1.0,0.0,0.0,0.0,4
0.0,0.889187532447623,0.0,0.0,0.0,0.0,0.09085800839831476,1.0,0.14845771084732384,0.0,0.0,0.1160311881064448,2
0.9795722865848336,0.9037651923305269,0.9974432890695075,0.9779478125674481,1.0,0.0,1.0,1.0,0.9491225828364345,0.9633302713879743,0.8883310823779886,0.0,0
0.05209842226378433,0.9376889141024759,0.9126999330407723,0.0,0.0,0.10415049351855205,0.022484975985683137,1.0,1.0,0.0,0.02676994095629856,0.17090084463633037,4
0.10817441994421845,0.0,0.0,0.0,0.06838655597697799,0.06666969395059061,0.15250923644043424,0.08367878403213974,0.0085060661414946,0.09919195531190678,0.0,0.13384763475783584,1
0.02413892132287654,0.9639351161286178,0.0,0.0,0.0026485241844359936,0.0,0.0,0.9375545950122776,0.10373920626717281,0.0,0.0,0.05471215646637689,2
1.0,0.9126698731787836,0.9569596372900211,1.0,0.9282043572884973,0.0,0.9072727468410063,0.955379908836693,1.0,0.9614566467062056,0.8609996165003193,0.02298618310636294,0
0.031166885387659687,0.89755907212109,1.0,0.0,0.0,0.0,0.08279149720527218,0.8993838774375695,0.9207280804011504,0.0,0.0,0.0,4
0.0,1.0,0.9678905540289754,0.07717877120417771,0.0684335778537247,0.0,0.12816922263141844,1.0,1.0,0.10314836024900353,0.0,0.044783330561972895,4
0.9730913635610376,0.0,0.10678577229429945,0.05407565835397399,0.09862078412868949,0.028882072814182008,1.0,0.0,0.1768008727796152,0.09263316919926767,0.0,0.0,3
0.0,0.07195478908676581,0.0394805549804976,0.0,0.0,0.0,0.07459510541654729,0.02591812571018423,0.1066171613169778,0.07466358565677184,0.02197596782637748,0.0,1
0.007319734945637896,0.11919145982504128,0.07768521622204852,0.11547196742767116,0.0,0.040545232318652785,0.0,0.14973567490752315,0.16019556135546154,0.0,0.014485432659322145,0.0,1
0.9993119071562223,0.0,0.10875936269007072,0.0,0.014390095082166682,0.014159049958486991,1.0,0.02511130549553292,0.16104640575312384,0.0819937805080988,0.0769003878175159,0.0,3
0.04721816727117781,1.0,0.07476283822573623,0.03384292542196499,0.05193850396878791,0.09528237122796762,0.15437539882877405,0.9548720932539724,0.0,0.0,0.0,0.1761446249875544,2
0.0,0.9908670795785568,0.9350053608396159,0.0,0.0,0.08885500124882215,0.07346330755024622,0.8289244524111946,1.0,0.0,0.01140900901992345,0.010124037291793564,4
0.9332065705399301,0.026045360287714064,0.06428254229156538,0.0,0.0,0.0775771540431825,0.8960436438672069,0.0,0.0,0.05545617658462548,0.0,0.0,3
0.0,1.0,1.0,0.043085530723180915,0.0,0.04498863061853525,0.0,0.8482982771999655,1.0,0.0,0.11970864753844102,0.013614288799273039,4
0.0,0.0,0.0,0.009583135065280579,0.0,0.0005763865073358659,0.0017025646003325234,0.0,0.0,0.0,0.0,0.0,1
0.97539751252602,0.05019401525719355,0.0,0.0,0.0,0.11200730807909581,1.0,0.16354424603444434,0.0,0.0,0.1758127829465289,0.0,3
0.0,1.0,0.1025395097726072,0.0,0.06974911639366144,0.03417914983038364,0.0,0.8499686162226947,0.07396621821995897,0.01773902606259095,0.07994865274503954,0.0,2
0.0,0.9535470271709422,0.031994394028409145,0.0,0.0,0.0,0.0,0.9351427185702192,0.0,0.0,0.0,0.0881116935297121,2
0.0,0.0,0.0,0.0,0.06939450724677323,0.0,0.0,0.0,0.042712149037658825,0.15510556242670576,0.1789103170740728,0.04504763887538643,1
0.09855690724947441,0.95956050708305,0.0,0.0560002438700862,0.10560331108625093,0.0,0.0,0.9028018861067294,0.09806818848628707,0.0,0.0,0.0,2
1.0,0.058620934407934866,0.0,0.013503052665532644,0.002611109712874496,0.0,0.9227374229028368,0.0,0.03721242866206553,0.054507102384155154,0.004249838867828232,0.0,3
0.052673821325006615,0.9239422671315174,1.0,0.11198697888484171,0.03712232652852304,0.04473446593558886,0.0,1.0,1.0,0.12402893130845316,0.0,0.018268032206790796,4
0.0,1.0,0.0,0.020453960749375527,0.0,0.0,0.0,0.9140539280419788,0.0,0.0,0.02300674018929788,0.06441235598426806,2
1.0,0.0,0.11544264599826234,0.0682124662140087,0.0017889202386508762,0.0,1.0,0.17462775052060908,0.0,0.026733295181250755,0.0,0.042770138663303425,3
0.0,0.0,0.0,0.0,0.0,0.019717369526368794,0.08048898962802542,0.10544550995314078,0.0,0.11725388797855874,0.06825423637796371,0.027443686239611298,1
0.912056507727233,0.916764535525403,1.0,1.0,0.979802947703494,0.011816282116407534,1.0,0.849473310330379,0.980829271898734,1.0,0.8481169799730784,0.023100740018450944,0
0.0,0.9950971594600297,0.9055420061412915,0.08082484926597083,0.0,0.0,0.0,1.0,1.0,0.0193836063351209,0.0,0.0,4
0.9959067563621007,1.0,1.0,0.9513841291431382,0.897513526121283,0.0,1.0,1.0,1.0,0.8670758145588591,0.9533944712981048,0.022194437669412898,0
1.0,0.9417584218323719,1.0,1.0,1.0,0.0,1.0,1.0,0.8411435385690629,0.8321765525792886,1.0,0.1602677200323233,0
0.9023354225103698,1.0,0.957863279337379,0.9724571001750361,0.950043364311117,0.0,0.9570635284559476,0.86998242122539,0.9284072555350248,0.9975246191958825,0.8427761740997036,0.0,0
0.0,0.9843255808364977,0.8863003248765702,0.02381079563293423,0.0,0.0,0.0,1.0,0.9048886387696122,0.0,0.0,0.0,4
0.0,0.07118368781792994,0.022200864419979177,0.0,0.06579786891450062,0.05436221913590289,0.0,0.05434647097351766,0.0,0.0,0.08526913048235196,0.0,1
0.027066743126825138,0.0,0.011655216091005255,0.0,0.0,0.027140170353227466,0.0,0.0,0.0,0.02732138251486635,0.0,0.0,1
0.0,1.0,0.0,0.10475031997299239,0.0,0.0,0.048847425456330335,0.850092862032545,0.0,0.0,0.0,0.07639441283428317,2
0.08364437906597832,1.0,0.011506298289809647,0.0,0.042695684683480756,0.11767543199355687,0.12825079915883847,0.9617580833661187,0.0,0.09081593278691086,0.02893812471410598,0.1098258431217401,2
0.025186726148205524,0.980724753418388,0.0,0.11818775794705877,0.0,0.0,0.05046389603637674,0.9506150144884612,0.0,0.0,0.13278793340411071,0.0,2
0.0,0.0,0.0643824777082532,0.09894066691731176,0.015717978843400593,0.03828728174449053,0.09670695204993934,0.0,0.04552302587815052,0.0,0.0,0.0,1
0.054084686231814866,0.896973576609233,0.941876062748951,0.0,0.0,0.014755281801202003,0.10212176028371178,1.0,0.977626142294497,0.008646448813518226,0.13727122170171363,0.0,4
0.05413371681020243,0.9210200293079469,0.9646171943668801,0.0984925845702283,0.06856232307760643,0.005340953301520429,0.0011278405573291184,0.8961169599949642,0.9537142169448262,0.018085707710805532,0.0,0.03187485394672182,4
1.0,1.0,0.9059436999178256,0.8861628221193918,0.9548697386547269,0.0425633488440981,0.8566844699605516,1.0,1.0,1.0,0.8635798234242335,0.17418396654528168,0
0.9356357524486961,0.0,0.0,0.03710925897914302,0.06822310901611067,0.10892133212114641,1.0,0.0,0.07651046296758268,0.0,0.0,0.11422431380995873,3
0.0,1.0,1.0,0.03925682704696071,0.08826900487009987,0.06133611558879559,0.0,1.0,0.8833265948311722,0.08873020562043288,0.126893375626434,0.0,4
0.0,0.0,0.0,0.08890236862543072,0.0,0.01753418202942944,0.09430244333943738,0.0017149900579876698,0.0,0.0,0.0,0.13188439892255582,1
0.06895842494166046,0.010686451245784434,0.0,0.039026941662320846,0.0,0.10340718217833425,0.0,0.16411804069642522,0.0,0.0,0.11306401919354458,0.09768361639344436,1
0.09905382612399136,1.0,1.0,0.0,0.0,0.03483253843957651,0.11601247084957994,1.0,1.0,0.02910370509860663,0.0,0.0,4
0.0,0.0,0.07033324359617621,0.0032350062009862124,0.0,0.0,0.0,0.1444229521752059,0.0,0.0,0.0,0.12451014808290661,1
1.0,1.0,1.0,0.8977001710986974,1.0,0.03416126145273152,0.8855067291587695,1.0,0.9757425831335109,1.0,0.8399486260063997,0.0,0
0.0,0.0,0.0,0.09371732253288936,0.0,0.10269290794628896,0.0,0.0,0.06919579062402023,0.0,0.0,0.12659449195558087,1
0.09602846180230123,0.0,0.0,0.02792218326226875,0.0,0.02020078388284735,0.0,0.08633383773790204,0.0,0.1224396211610359,0.0,0.0838702064705093,1
0.0,0.889318455444227,0.10118477962817699,0.0,0.015746062092236973,0.0,0.06785618225146078,1.0,0.05432628049492788,0.15354675227891296,0.08483911401663013,0.0,2
0.0,1.0,0.0,0.07044038171160968,0.0,0.07251382281308816,0.11570551129312234,0.9584658112384556,0.029147017429557248,0.0,0.0280355182258287,0.06965962299753092,2
0.07731324431110642,0.10512572321202746,0.04241214929709494,0.0,0.05389695174077605,0.0,0.0,0.0,0.0,0.0074079763578240865,0.0572343432039,0.0,1
0.0,1.0,0.04399708408294978,0.0,0.0,0.013028104662042544,0.13533173248311015,0.9772814136339368,0.0,0.0,0.0,0.15655673330022973,2
0.04185911985186494,1.0,0.0,0.0,0.0,0.05770178848614416,0.17609710676335716,0.8223222882302259,0.0,0.06759889090248905,0.0,0.0,2
0.9436878192501397,0.007378276400364953,0.0,0.10848206130535684,0.0,0.0,0.9700318208775194,0.0006306620886663561,0.162935010372028,0.10606669959456122,0.05040707531331315,0.0,3
0.07492710208312447,0.9972551829766005,0.004536267823834289,0.020333169470396845,0.05129978982000519,0.06961624619668841,0.0,1.0,0.10818466986079955,0.0,0.0,0.0,2
0.9028868405129752,1.0,0.8902124218280908,0.9307400934122914,1.0,0.09301303368827846,0.8318446408552499,1.0,0.9332144895615944,1.0,1.0,0.09081160914487141,0
0.07862904182538016,0.0,0.0,0.027152227018534203,0.0,0.004072716063873133,0.15762328477172616,0.07060109106232643,0.0,0.0,0.0,0.0,1
0.0,0.956420906039644,1.0,0.0718277195232151,0.1048280375472472,0.038325176359342544,0.0,0.9741754750742235,0.8260865158218679,0.15600427867017014,0.0,0.07952274810784377,4
0.9494399784315865,0.9441623359067393,1.0,1.0,1.0,0.0,1.0,0.9098838070977303,1.0,1.0,1.0,0.06344443933198057,0
0.11931318668240665,0.9630654678825374,1.0,0.0859354407916666,0.015857645549088084,0.052165177730953916,0.0,1.0,1.0,0.17750090898209941,0.0,0.05619229776971946,4
0.0,1.0,0.0,0.10466738500041492,0.0,0.0,0.13621962112143016,0.8435359069903016,0.0,0.15269596820388798,0.1061633219441086,0.0,2
1.0,0.0,0.0,0.0,0.0769714083775434,0.01070177822809465,0.9665205924408629,0.028876244907382942,0.0,0.17406460497585952,0.09623278398276741,0.0,3
1.0,0.0823773102712313,0.060265003531132844,0.0,0.10612607709490735,0.02631973282816838,1.0,0.14174801805284987,0.0,0.0,0.15773159882424437,0.0,3
1.0,0.07952327811148877,0.04949378414644362,0.06313348159244608,0.0,0.0,0.9728532783306986,0.0,0.0,0.0,0.08655448249937026,0.031114423943181757,3
1.0,1.0,1.0,0.9335769313553541,1.0,0.0,0.9609765138199367,1.0,1.0,0.8316577874537515,1.0,0.1515737579105086,0
0.0,1.0,0.0,0.044960738575292425,0.0,0.0,0.03839574923911104,0.8313221705123377,0.1713297146812957,0.17774624798329275,0.0,0.041041798710803906,2
0.0,1.0,1.0,0.0013933190653790395,0.05244953843148578,0.0,0.011570640165890628,1.0,0.820235665317578,0.05167780508879857,0.06564194161498588,0.10526588444034296,4
0.004958580469856158,0.8986570440337083,0.9908664989172876,0.0,0.0,0.023001056538967474,0.018263075368128046,0.8851357164089102,0.9753216699671198,0.16467667714185608,0.0,0.1062942095017283,4
0.11451612619981785,1.0,1.0,0.07574373719088318,0.0,0.0,0.0,0.8310538344754735,1.0,0.019831983998436803,0.0,0.0,4
0.0,0.0,0.026257381855347678,0.05006089620081433,0.11502183829585688,0.0,0.0,0.0,0.021749581770417553,0.049501275691700375,0.0,0.0,1
0.0,0.9744748436536623,0.0,0.011179539646945125,0.0,0.0,0.0,1.0,0.171294273958418,0.0,0.0,0.13133797719444018,2
0.9844943789278018,1.0,1.0,1.0,0.9418927263970663,0.09859307657558261,0.9849365852041414,1.0,1.0,1.0,1.0,0.0,0
0.0,0.018951910186151194,0.10355515665264137,0.0,0.0,0.0,0.07006299785812836,0.0,0.009738984025663477,0.008872635331335144,0.0704986190442618,0.0403393481742326,1
0.10716247335411233,0.9734951994073495,0.0,0.05791131319608428,0.11232006810083517,0.007603713068375012,0.0,0.8654926095259283,0.0,0.08475205493161947,0.0,0.08115093819878733,2
0.09776136497002919,0.9734287090228885,1.0,0.0,0.1151161314784061,0.0,0.0,1.0,0.9550689180941317,0.0,0.053382671032316587,0.0,4
1.0,1.0,0.892597865641471,0.9791923278515821,1.0,0.0,1.0,0.9918814673587227,0.8918041508803366,1.0,0.9356203727629,0.05252325044049713,0
0.8848125657998859,1.0,1.0,0.882135516656811,1.0,0.03536917300200579,1.0,0.9725704482374629,0.9555311628175602,0.9455353117379492,0.9107195353400354,0.0,0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9513395844292303,0.9532651481620777,0.8954225310777356,0.9161120159376808,0.15719565157649784,0
1.0,0.9633289036740278,0.9828107231763387,0.9689370102923335,1.0,0.0,1.0,0.9767753722027637,1.0,1.0,0.9172296626994643,0.11095171877043214,0
0.09366169675269853,0.9579316134079756,1.0,0.0,0.062142366602123605,0.0077966368200108604,0.0,1.0,0.8937853664766985,0.0,0.17854417939410755,0.0,4
0.0,0.10733844202859918,0.0,0.052460021720834416,0.0,0.10079737173608219,0.10156389963502455,0.0,0.0,0.0,0.12828158195598527,0.03602980313900092,1
1.0,0.0,0.00301476100374469,0.0,0.10415452298168681,0.08847096892686107,0.8725380500254152,0.07599780829379288,0.0,0.0,0.0,0.0075927714530819035,3
0.0,0.991945480174429,0.11181251828442271,0.0,0.08263807932724071,0.0,0.0,1.0,0.0,0.13285993380974542,0.0,0.046921744218605094,2
0.0,0.0,0.0,0.07853491779066424,0.0,0.014358002527880248,0.10927374586461419,0.057121456550465494,0.0,0.12690756630304195,0.16696328058906373,0.0,1
1.0,0.01249376626849552,0.08722518538182658,0.08407416328169123,0.0,0.0,1.0,0.0,0.0,0.0,0.03716963529374559,0.17629679804353499,3
0.0,1.0,1.0,0.0,0.0015557484833740864,0.04769512648398386,0.17657483425303427,0.9412518653048578,1.0,0.1410864798928385,0.16554396775632801,0.0,4
0.0,0.8931813922662033,0.9180060338868308,0.03968591569530461,0.0,0.07277988134701271,0.0,1.0,1.0,0.025762487535654632,0.034370618921551355,0.13858235029502558,4
0.039042837450887186,0.08351564162492797,0.07356961366269563,0.02736863437443074,0.0,0.0033928033239317146,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.9531686674786828,0.9022249806982001,0.0,0.0,0.0,0.0,0.9897978677261555,1.0,0.0,0.0,0.1032922612506112,4
0.0,1.0,0.9100138473516881,0.0006078832763336539,0.017728882956780323,0.06944259663581598,0.0,0.9130713690986325,0.9926284960991287,0.17661427166691646,0.09104229979064571,0.0,4
0.0,1.0,0.8909901207972588,0.1103520505799725,0.0,0.08318521884027688,0.0,0.9843878708620046,1.0,0.16127105444024248,0.0,0.03302452823921709,4
0.09596439304963536,0.9952190991597082,0.9570037268287075,0.05923838312619212,0.0,0.030656286953026607,0.003934140309694967,1.0,1.0,0.0,0.143874524807662,0.019367915442526473,4
0.943208810947714,0.05181314410000554,0.007878660596250836,0.0,0.10110199818356064,0.0,1.0,0.0,0.0,0.017275397895308214,0.06030767796459657,0.0,3
0.11270719018454234,0.0,0.0,0.11606850452764172,0.030362603427660145,0.08217738598460461,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0486235453699814,0.11132804897733956,0.0,0.08635114690574933,0.046947556921442035,0.07671341326418263,0.17261529765760092,0.1255018539611485,0.08534819281338196,0.03450223820796813,1
1.0,0.9891321684569241,1.0,1.0,1.0,0.0,0.8945766533247971,0.8977424866907229,1.0,0.9382814392356029,0.8731195047789198,0.14419117282743293,0
1.0,0.9014705729227639,1.0,1.0,1.0,0.10480065114015025,0.9629180467401879,0.9983382030358328,1.0,1.0,1.0,0.13562754045045244,0
0.9619959709767301,0.03184738725187733,0.058750534342696586,0.08426348590624727,0.01768622184906235,0.11453567472027218,1.0,0.0070447847051434975,0.027167252909053696,0.0,0.018161483103553144,0.1592243497020951,3
1.0,0.0,0.0,0.05601895763503753,0.0,0.02422471185911479,1.0,0.011113226562971201,0.0,0.0,0.0,0.04835254363133529,3
0.0,1.0,1.0,0.0,0.020744041120938528,0.11882410117996484,0.04943585816009305,0.9787829776031515,1.0,0.05153241387591212,0.0,0.0,4
0.0,0.0,0.0907961434601838,0.0,0.0,0.0,0.004991937501529903,0.09591927756436747,0.0,0.0,0.09094626233107544,0.015736440689403303,1
0.8822553835491691,1.0,1.0,1.0,0.9179141492972289,0.0,0.8917181196792012,0.9584895696282444,0.9939549019813179,0.9053940526939268,1.0,0.02693229486431223,0
0.011755870783270839,0.9021707408120935,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06433653965070776,0.0,0.0,4
0.11321868123941703,1.0,0.0,0.07530704384528597,0.0,0.09519717927032484,0.0,1.0,0.008341136207172667,0.09542921037150603,0.0,0.0,2
0.0,0.0,0.025097581757479892,0.0187052401867335,0.08323293280168778,0.0,0.07375771531975489,0.0,0.0,0.06857901535051106,0.0,0.08326554588606133,1
0.9197260189982425,0.975121976063736,0.9533222187626154,1.0,0.9361945219562606,0.0373164548120484,0.8233433011390456,1.0,1.0,1.0,0.9720330161590216,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.023966471103271575,1.0,0.8709166524038165,0.08542681720011663,0.0,0.0,4
0.0,0.06448975759372752,0.0,0.03440116007253474,0.09902621348187035,0.05169607626020237,0.0,0.05052069694036504,0.1558417404712798,0.05925810113977023,0.0,0.07201987176194125,1
0.021268193739741398,0.9345102126831987,0.0593941654310865,0.09320048119020766,0.07036340213337702,0.01633166678985304,0.0,0.8357389941296378,0.0,0.055875222687072235,0.0,0.0,2
0.9877907689730314,0.03911112729817515,0.0,0.03302329322286912,0.0,0.09653211377475865,1.0,0.0,0.01305363076268154,0.0,0.02523900012776037,0.0,3
0.0,0.0,0.009061011365798705,0.048658287904209896,0.11429374112136667,0.06604961771113471,0.0,0.0,0.10591732331132053,0.020910313914411865,0.026986425934604957,0.0,1
0.07748225351312668,0.0,0.0,0.05079370097939753,0.07882503106365135,0.0,0.03176620484313844,0.006820199790424836,0.0,0.0,0.0,0.0,1
0.0,1.0,0.00902496153051352,0.0,0.0,0.06848587459124739,0.03882141773846998,1.0,0.1728619615530571,0.0,0.0,0.012416609072060741,2
0.9302694373331846,0.0,0.0,0.08924970728615653,0.0,0.09977709871859544,0.865767825153251,0.0,0.04776542340233164,0.16960884577108254,0.0,0.033420521761323235,3
0.02519068933683749,0.8847807799880717,0.053334893025966335,0.07257909067724011,0.0,0.049135324954905635,0.0,0.8765174479911748,0.01285157220355762,0.12950022085320484,0.0,0.10846274210591239,2
0.10196672297244186,0.0,0.06851808433961609,0.0,0.0,0.09481900197619167,0.10043110042548054,0.0,0.0,0.08558923176329108,0.13315906906116082,0.0,1
0.0,1.0,0.9883099227192458,0.091242559939816,0.0,0.003154881723127778,0.0,1.0,0.913420244413869,0.0,0.0,0.0,4
0.9733287708252487,0.0,0.0,0.0,0.05380283733366886,0.09820512847448196,0.8806749963677618,0.12731290050430633,0.0522032212181473,0.03567787938667208,0.11165117524904311,0.12452491710383884,3
1.0,1.0,1.0,0.9856734903449625,1.0,0.0,0.9418820442585154,1.0,1.0,1.0,1.0,0.12936318630057597,0
0.0,1.0,1.0,0.0,0.013426592838220813,0.0,0.11096705959371811,0.9243434057307892,1.0,0.025575738249307117,0.0,0.0,4
0.0,0.9142512356084966,0.05969521738801992,0.10320404782585543,0.0,0.0,0.05562762904020019,1.0,0.0,0.0,0.073456990781125,0.0,2
